name,pos,team,opp,def_pos_Pts_48,projected_minutes,projected_FD_FP,FD_salary
"SF","Gordon Hayward","UTAH","OKC","0.749392","35.5","31.87","6600"
"PF","John Henson","MIL","DET","0.954432","13.7","11.73","3600"
"SF","Mario Hezonja","ORL","CLE","0.766266","13.4","7.91","3500"
"SG","Darrun Hilliard","DET","MIL","0.719455","0.5","0.2","3500"
"PF","Richaun Holmes","PHI","MIN","0.86742","0","0","3700"
"SG","Rodney Hood","UTAH","OKC","0.839358","29.7","20.46","4700"
"PF","Ersan Ilyasova","DET","MIL","0.981266","30.4","22.51","4500"
"SF","Joe Ingles","UTAH","OKC","0.749392","12.3","7.76","3500"
"SF","Damien Inglis","MIL","DET","0.649722","1.8","1.21","3500"
"PG","Reggie Jackson","DET","MIL","0.798455","32","28.98","7800"
"SF","LeBron James","CLE","ORL","0.746779","35.9","41.1","10100"
"SF","Richard Jefferson","CLE","ORL","0.746779","25.8","15.07","3500"
"C","Al Jefferson","CHA","SAC","1.04784","29.9","32.7","7300"
"SG","Chris Johnson","UTAH","OKC","0.839358","1.3","0.42","3500"
"SF","Stanley Johnson","DET","MIL","0.864487","25.4","18.71","3600"
"SF","James Jones","CLE","ORL","0.746779","1.3","0.89","3500"
"PG","Tyus Jones","MIN","PHI","0.886298","1.2","0.57","3500"
"PF","Frank Kaminsky","CHA","SAC","1.01415","3.6","2.64","3700"
"C","Sasha Kaun","CLE","ORL","1.01111","0.1","0","3500"
"C","Kosta Koufos","SAC","CHA","0.94066","24.7","19.8","3800"
"SG","Jeremy Lamb","CHA","SAC","0.836154","24.3","20.08","4600"
"SG","Zach LaVine","MIN","PHI","0.698185","26.2","21.61","5700"
"PG","Jeremy Lin","CHA","SAC","0.856555","28.8","25.13","4600"
"C","Robin Lopez","NY","MIA","0.912405","25.9","22.16","4400"
"PF","Kevin Love","CLE","ORL","0.865777","34.6","35.72","8000"
"PF","Trey Lyles","UTAH","OKC","0.894132","1.2","0.69","3500"
"SG","Cartier Martin","DET","MIL","0.719455","3.6","1.9","0"
"SG","Kevin Martin","MIN","PHI","0.698185","26.8","22.67","4600"
"SG","O.J. Mayo","MIL","DET","0.772049","23.7","17.07","3600"
"PG","T.J. McConnell","PHI","MIN","0.854647","30.7","23.14","5000"
"SG","Ben McLemore","SAC","CHA","0.750382","21.8","13.01","3700"
"SG","Jodie Meeks","DET","MIL","0.719455","0","0","3600"
"SF","Khris Middleton","MIL","DET","0.649722","34","22.6","5500"
"PG","Andre Miller","MIN","PHI","0.886298","16.3","12","3900"
"SF","Elijah Millsap","UTAH","OKC","0.749392","2","1.26","3500"
"C","Greg Monroe","MIL","DET","0.83","36.8","39.22","7700"
"SF","Marcus Morris","DET","MIL","0.864487","33.4","25.58","6200"
"C","Timofey Mozgov","CLE","ORL","1.01111","0","0","4000"
"SF","Shabazz Muhammad","MIN","PHI","0.956131","23.5","19.01","3500"
"PG","Shabazz Napier","ORL","CLE","0.775769","15.6","11.03","3500"
"PG","Raul Neto","UTAH","OKC","0.851233","16.8","11.96","3500"
"PF","Andrew Nicholson","ORL","CLE","0.813045","3.4","1.87","3500"
"PF","Nerlens Noel","PHI","MIN","0.86742","32.4","31.76","6500"
"C","Jahlil Okafor","PHI","MIN","0.938542","32.3","27.59","6400"
"SG","Victor Oladipo","ORL","CLE","0.756234","35.5","29.6","7500"
"C","Kyle O'Quinn","NY","MIA","0.912405","13.2","10.23","3500"
"PF","Jabari Parker","MIL","DET","0.954432","25.3","17.83","5400"
"PF","Adreian Payne","MIN","PHI","1.03961","3.6","2.21","3500"
"PG","Elfrid Payton","ORL","CLE","0.775769","32.8","30.52","6900"
"C","Nikola Pekovic","MIN","PHI","1.07269","0","0","4800"
"C","Tibor Pleiss","UTAH","OKC","0.84408","0.1","0","3500"
"C","Miles Plumlee","MIL","DET","0.83","5.8","3.96","3500"
"PF","Kristaps Porzingis","NY","MIA","0.835972","27.6","21.72","6300"
"SF","Tayshaun Prince","MIN","PHI","0.956131","23.9","14.07","3500"
"PG","Brian Roberts","CHA","SAC","0.856555","3.6","2.11","3500"
"PG","Rajon Rondo","SAC","CHA","0.80217","31.6","26.05","8000"
"PG","Ricky Rubio","MIN","PHI","0.886298","31","27.04","7100"
"SF","Damjan Rudez","MIN","PHI","0.956131","0.1","0","3500"
"SF","JaKarr Sampson","PHI","MIN","0.734948","12.1","8.39","3500"
"PF","Kevin Seraphin","NY","MIA","0.835972","4.4","3.37","3500"
"SG","J.R. Smith","CLE","ORL","0.700641","28.4","19.03","5100"
"PF","Jason Smith","ORL","CLE","0.813045","3.4","2.14","3600"
"SG","Nik Stauskas","PHI","MIN","0.744856","28.8","19.5","4000"
"SF","Lance Thomas","NY","MIA","0.815243","4.3","2.2","3500"
"PF","Tristan Thompson","CLE","ORL","0.865777","26.3","21.73","5600"
"SF","Hollis Thompson","PHI","MIN","0.734948","27.6","20.06","3600"
"PF","Anthony Tolliver","DET","MIL","0.981266","22.4","13.44","3500"
"C","Karl-Anthony Towns","MIN","PHI","1.07269","30.4","28.04","7200"
"C","Anderson Varejao","CLE","ORL","1.01111","10.1","8.73","3500"
"PG","Greivis Vasquez","MIL","DET","0.806597","25.1","18.81","3800"
"SG","Rashad Vaughn","MIL","DET","0.772049","2.8","1.61","3500"
"C","Nikola Vucevic","ORL","CLE","0.840401","34.6","33.2","7500"
"SG","Sasha Vujacic","NY","MIA","0.670076","3.6","2","3500"
"PG","Kemba Walker","CHA","SAC","0.856555","35.3","36.92","7500"
"PG","C.J. Watson","ORL","CLE","0.775769","3.2","2.06","3600"
"SF","Andrew Wiggins","MIN","PHI","0.956131","34.7","28.4","7200"
"PG","Mo Williams","CLE","ORL","0.952997","33.2","29.86","6200"
"PF","Derrick Williams","NY","MIA","0.835972","17.6","12.68","3500"
"PF","Marvin Williams","CHA","SAC","1.01415","31","21.78","5100"
"C","Jeff Withey","UTAH","OKC","0.84408","7.5","5.66","3500"
"PF","Christian Wood","PHI","MIN","0.86742","1.8","1.41","3500"
"PG","Tony Wroten","PHI","MIN","0.854647","0","0","0"
"PF","Cody Zeller","CHA","SAC","1.01415","20.8","17.68","3800"
